draw	predicate	normalized_mdl	bits_per_label
117	knows	0.138163711478817	0.12682536639968106
117	true	0.11951760360014625	0.11441444903834547
117	lucky_guessed	0.16636704618785148	0.15527127070277183
118	believes	0.09722305352056188	0.09663738365561057
118	justified	0.09566291512607357	0.09100246100600753
118	knows	0.10238940965441097	0.09409033642862857
118	true	0.09593715581955216	0.09110372321816014
118	lucky_guessed	0.1776558041088092	0.16735671508279332
119	believes	0.09781155578058058	0.10494290734845224
119	justified	0.10562059007927528	0.09896146408729156
119	knows	0.10570738877578398	0.09549093848311176
119	true	0.10811898280441334	0.10183728671584372
119	lucky_guessed	0.19245708990107507	0.18172733278539055
120	believes	0.11347783508511781	0.1101475506989736
120	justified	0.10096303892289327	0.09810627214702819
120	knows	0.10795151320409876	0.1020558324274272
120	true	0.13031406207953267	0.12686343582660065
120	lucky_guessed	0.23667670744874872	0.20937897045217338
121	believes	0.09995171243715102	0.09291633754186691
121	justified	0.10080108134252663	0.0981804626659545
121	knows	0.11116107462943407	0.10409311675948121
121	true	0.11178184523148255	0.10818016168997967
121	lucky_guessed	0.25034844103600457	0.22799345935182
122	believes	0.11360182076918487	0.1104922851904809
122	justified	0.08552775859337296	0.08377991755284131
122	knows	0.10645910600751628	0.09952526929315922
122	true	0.11813680124010068	0.11429291994006349
122	lucky_guessed	0.16443572505236742	0.15433181498420664
123	believes	0.07931215201952874	0.08183621811069501
123	justified	0.09788620535081358	0.09133931064251588
123	knows	0.12449715707429652	0.11118440470611761
123	true	0.08778483741895565	0.08186869061382786
123	lucky_guessed	0.1447995362957538	0.12731195779248836
124	believes	0.06147562502055096	0.06145059266211187
124	justified	0.07984518891483845	0.07711155992803591
124	knows	0.09656349767755201	0.09027834247160173
124	true	0.09612595187632955	0.0933473665949971
124	lucky_guessed	0.19181422236843673	0.16761273733286766
125	believes	0.06402481957132333	0.0645830706497739
125	justified	0.09569171740042298	0.0888177696703195
125	knows	0.12008437557063492	0.10710218024503117
125	true	0.09848458903404718	0.09205623123682105
125	lucky_guessed	0.17587486630652582	0.1505773991568349
126	believes	0.09897351243989555	0.09500543502642908
126	justified	0.09697761471133576	0.09140402293091844
126	knows	0.11337527753472515	0.10313446835978211
126	true	0.10267032105448952	0.09701923749470687
126	lucky_guessed	0.2256747997351623	0.19178121461712674
127	believes	0.11438905017790883	0.11086110428665528
127	justified	0.07972642297205883	0.07518718298790746
127	knows	0.08527087570706238	0.07805105030011177
127	true	0.06917947162474937	0.06545193261141134
127	lucky_guessed	0.17388651287353796	0.15634444367296477
128	believes	0.12479820445428577	0.11730053873847343
128	justified	0.09012053744020279	0.08877277207965698
128	knows	0.08752676582453527	0.08305627278760899
128	true	0.0862763087458967	0.08483590711277048
128	lucky_guessed	0.18049610357397503	0.15808060571578073
129	believes	0.09850511622344273	0.09521040328349609
129	justified	0.10450675137676747	0.09863504937006469
129	knows	0.14321304001730475	0.1310791400716416
129	true	0.1123776208399116	0.10662163145330195
129	lucky_guessed	0.14011316919678687	0.12428102247140202
130	believes	0.12062980935739503	0.11956441175772319
130	justified	0.0747622435741175	0.07056663441050452
130	knows	0.09155235257704308	0.08347660779997226
130	true	0.09761448561166376	0.09240962295667356
130	lucky_guessed	0.17071129379283476	0.15754550188601377
131	believes	0.09561527575311465	0.09192001801555126
131	justified	0.10108604163576916	0.09721260511953939
131	knows	0.11312963007357019	0.10437312503503449
131	true	0.10665753466497674	0.10290347275264178
131	lucky_guessed	0.2240073111870723	0.1981830107762251
132	believes	0.09711363044465424	0.10136013175343343
132	justified	0.11204945784756846	0.10568436033216537
132	knows	0.14456773774821738	0.13085599593322814
132	true	0.12289925964816789	0.11682570618481944
132	lucky_guessed	0.19822951293082589	0.1746813993494215
133	believes	0.10183396001828689	0.099573813574602
133	justified	0.10389539505814474	0.095818312887945
133	knows	0.11880887819755832	0.10524326536050276
133	true	0.11135281396098957	0.10297882749189065
133	lucky_guessed	0.1553468806698478	0.14087248262121163
134	believes	0.12271955802898395	0.11662775432291202
134	justified	0.09363334324943631	0.09246130378983874
134	knows	0.1049187121764117	0.10063867538880766
134	true	0.10321991814021876	0.1017437892066153
134	lucky_guessed	0.1624786810970628	0.1431991434780816
135	believes	0.09810147367950885	0.09564604744585452
135	justified	0.09569745555190948	0.0909791419292283
135	knows	0.11943995243507907	0.10970918438988744
135	true	0.10292123499173735	0.0980860329713246
135	lucky_guessed	0.15951964785551795	0.13952254536185454
136	believes	0.090446551432018	0.08548672638110937
136	justified	0.16317614211793055	0.15338817179472036
136	knows	0.18004681729198707	0.16286276055365392
136	true	0.1793535462806316	0.1692135647218562
136	lucky_guessed	0.13068087289639327	0.12019258877982113
137	believes	0.10288714455146745	0.0978356513908829
137	justified	0.10850323111722286	0.1015469347558993
137	knows	0.12121053433246123	0.10924400613031643
137	true	0.13929197765359305	0.1310828984473005
137	lucky_guessed	0.175977741878749	0.15543143743494003
138	believes	0.10165575136494713	0.09963498796059919
138	justified	0.10093659398331466	0.09738947474208161
138	knows	0.10681323688007227	0.09922459979358585
138	true	0.09623252578943854	0.0931928538534461
138	lucky_guessed	0.17155685802375212	0.151218459820072
139	believes	0.1531103993418567	0.15379528267399173
139	justified	0.07959034327638295	0.0774665532718592
139	knows	0.09667529333933379	0.09145156186686187
139	true	0.09719038599666235	0.09500798702408567
139	lucky_guessed	0.21252153711022292	0.1850200954171705
140	believes	0.0892175444908525	0.08271813669952548
140	justified	0.08781429988710492	0.08422037389822969
140	knows	0.10426028052097604	0.09712353272477267
140	true	0.10295136385587843	0.09907752519509168
140	lucky_guessed	0.17348197749228914	0.15511236851254911
141	believes	0.07232226702948456	0.06819084995674338
141	justified	0.12273063483099222	0.11602770134355299
141	knows	0.1396919402705983	0.12754148802991455
141	true	0.12010241395374098	0.11445284087782086
141	lucky_guessed	0.1540002425927132	0.13930682956694687
142	believes	0.11529676088275562	0.10739720198422888
142	justified	0.08635688179079352	0.08261116405001621
142	knows	0.10116501535667227	0.09390802273223614
142	true	0.11925669542535801	0.11451289008574754
142	lucky_guessed	0.20127361009168804	0.18378521707487708
143	believes	0.10563064060763291	0.1022585653621465
143	justified	0.09016485511361351	0.0866657334834477
143	knows	0.10461681425890242	0.09739271191221469
143	true	0.09265830697378348	0.09027219554645838
143	lucky_guessed	0.14182166812407357	0.12466354918940777
144	believes	0.08705386911779307	0.08525729126685676
144	justified	0.08591782159802364	0.08270238962943084
144	knows	0.10936752821943316	0.10204519522263018
144	true	0.0891671016112703	0.08591320789845153
144	lucky_guessed	0.17300313629877212	0.1561901424103245
145	believes	0.08443655481492623	0.081539669400085
145	justified	0.08588041535172918	0.08245349316863493
145	knows	0.10550913345442338	0.09815213906181783
145	true	0.10335235567680653	0.09959002712229223
145	lucky_guessed	0.1916323835035996	0.17521292795750257
146	believes	0.1039134324202136	0.10775560471227894
146	justified	0.09887121364469689	0.09184199323136703
146	knows	0.11043948923965288	0.09846953157441388
146	true	0.1331415426637193	0.12442838692944118
146	lucky_guessed	0.19490086333488824	0.18503734439643832
147	believes	0.10162525126634443	0.09844752290709906
147	justified	0.12382774443804355	0.11634931043951097
147	knows	0.13684231794230547	0.12456236697972839
147	true	0.12698625498642768	0.12046698819675711
147	lucky_guessed	0.18513388174397585	0.16984691367053914
148	believes	0.13220801813823263	0.12629366395888128
148	justified	0.09976648294508024	0.09412160139502439
148	knows	0.1147195133196154	0.10467384210076341
148	true	0.11154518484186046	0.10583329502967413
148	lucky_guessed	0.1839531247033246	0.16771410849461013
149	believes	0.10301545687271678	0.09765058184513295
149	justified	0.10102460878863247	0.0966412843180585
149	knows	0.1159049478595235	0.10741842625383308
149	true	0.09713447802629994	0.09315697198680274
149	lucky_guessed	0.24903727956182414	0.21590324883919254
150	believes	0.10513800460371643	0.10214623751063752
150	justified	0.08648470663785518	0.08306928945602943
150	knows	0.10549686898973971	0.0984454581604738
150	true	0.10592456894430971	0.10202340417367974
150	lucky_guessed	0.18461112702524404	0.16187114319800622
151	believes	0.09833014492624556	0.09438509633809329
151	justified	0.0769337065854291	0.07319372505872003
151	knows	0.09417674619963391	0.08723302311662384
151	true	0.10080272425845595	0.09606764377347612
151	lucky_guessed	0.17326740056514503	0.1563740843024552
152	believes	0.11640562340682255	0.10809486435991703
152	justified	0.08975151080000403	0.0848690102237082
152	knows	0.10714939370758746	0.09781796592035226
152	true	0.1038534943248384	0.09896778246337379
152	lucky_guessed	0.19716264223558397	0.1777402551956652
153	believes	0.10220207332887742	0.09564225424065463
153	justified	0.08238705173365334	0.08417896705997846
153	knows	0.1043640734044105	0.10404156193132508
153	true	0.1004549792824263	0.10274829046970517
153	lucky_guessed	0.16120775383440888	0.14964343943839087
154	believes	0.0814316189442203	0.08002992125884868
154	justified	0.09786270538874152	0.09453118665909974
154	knows	0.11356670224002323	0.10684740593420775
154	true	0.10813284027320817	0.10516120287587305
154	lucky_guessed	0.2084918371638886	0.18064437193163688
155	believes	0.13728954414876254	0.1299853256740973
155	justified	0.12124216218637615	0.12340034040862338
155	knows	0.12283077564451639	0.12156820789646061
155	true	0.13588719085564624	0.13940081196805668
155	lucky_guessed	0.15086663687130056	0.14301342009616258
156	believes	0.10355523430024063	0.09835060862591215
156	justified	0.09873875429076015	0.0960608611204335
156	knows	0.11578324422988057	0.1098200758958407
156	true	0.10732951252292372	0.10444055641690783
156	lucky_guessed	0.17954975822166455	0.15066764981775307
157	believes	0.07741191810145887	0.07666502098841896
157	justified	0.10157775166684765	0.09921264676348376
157	knows	0.11520860923253685	0.1078845784564222
157	true	0.1172607554947962	0.11513647217653515
157	lucky_guessed	0.17443123056070658	0.15294145117636954
158	believes	0.09245838101716229	0.09031843643758682
158	justified	0.08324282422940715	0.07956387978887743
158	knows	0.1034196730716747	0.09585784080146664
158	true	0.09419520766171739	0.09075680369368871
158	lucky_guessed	0.20378283882629836	0.1832579850382252
159	believes	0.12091967199890923	0.11119493556793435
159	justified	0.06905871451541899	0.06791116322850413
159	knows	0.09133852650924325	0.0870115513902008
159	true	0.09769101519523975	0.09620457917805597
159	lucky_guessed	0.17970376498564355	0.16345186852186833
160	believes	0.08097475031139659	0.07789483138507297
160	justified	0.0958415110867801	0.09016596803124909
160	knows	0.11545330134214693	0.10539912665202943
160	true	0.11424527537027918	0.10813260772572202
160	lucky_guessed	0.16418630111114496	0.15010196265217973
161	believes	0.11353331553161006	0.10844510478373853
161	justified	0.1042785108552324	0.09852444781008915
161	knows	0.143903343515634	0.13162503018550664
161	true	0.10193547788766075	0.09681922346952222
161	lucky_guessed	0.143938900732213	0.12733049137380856
162	believes	0.09159765240861335	0.09133428806454336
162	justified	0.11699185830037213	0.10858214367701031
162	knows	0.14980168050154857	0.13300347228745052
162	true	0.12614682015385326	0.1179316392104792
162	lucky_guessed	0.12567767161134985	0.11221017757441554
163	believes	0.10289580092235051	0.1018896948082978
163	justified	0.08749029296051493	0.08045944656654838
163	knows	0.11077587597841884	0.09773103092099508
163	true	0.11333146547397326	0.10530824748250314
163	lucky_guessed	0.2329797613241499	0.21121881768748482
164	believes	0.09707407559827905	0.09508656150755437
164	justified	0.11739296626627276	0.11264427434802331
164	knows	0.13605767984273545	0.1269070701843738
164	true	0.1211404816501831	0.11677365530120189
164	lucky_guessed	0.16620532169075214	0.15068442256183048
165	believes	0.12745308185256646	0.12266524504331539
165	justified	0.08732551623388447	0.0832937390083855
165	knows	0.10475168028170058	0.09731318977644343
165	true	0.10559893697889072	0.10122446533626121
165	lucky_guessed	0.15953553136732052	0.14780376368073805
166	believes	0.1109173663181146	0.10899453256871246
166	justified	0.10439588064291912	0.09760142501553881
166	knows	0.12196418950403379	0.11006481642273538
166	true	0.1137493835703493	0.10688732245916645
166	lucky_guessed	0.18386317896414747	0.16290194248623646
167	believes	0.10122071005876934	0.1015889643906689
167	justified	0.09413466626440276	0.08903006072416964
167	knows	0.10254367536870453	0.09340782438690029
167	true	0.0916249531061849	0.08734453968363179
167	lucky_guessed	0.16184964367732407	0.14124473412346364
168	believes	0.10817001562723234	0.10255147208347822
168	justified	0.09655079810732221	0.10013656507199527
168	knows	0.11679248150810993	0.11624610714042727
168	true	0.10194068480535251	0.10374775288446898
168	lucky_guessed	0.1440512595137609	0.1356656293842065
169	believes	0.07965902768714495	0.0788816173560018
169	justified	0.09576870093728454	0.09109524715268169
169	knows	0.08878192030551212	0.08187216945138671
169	true	0.09799048414866436	0.09396714210737417
169	lucky_guessed	0.15551533941607526	0.14120679960785262
170	believes	0.09218044703784946	0.08935408569578149
170	justified	0.10718872985363981	0.102695910990974
170	knows	0.12788675463228513	0.11905483367620695
170	true	0.12492732667165643	0.1202880001192292
170	lucky_guessed	0.15367249506569947	0.13906760957235986
171	believes	0.0824892308769671	0.07892292724909851
171	justified	0.10673977274262655	0.10148534613875973
171	knows	0.11854194813727681	0.10979374756962489
171	true	0.12729100284317157	0.12104622466430623
171	lucky_guessed	0.21973847909145433	0.20152303013008113
172	believes	0.10389845128905491	0.10078612879880551
172	justified	0.11202816308386195	0.1060010199901464
172	knows	0.12297996686563199	0.11194138811930189
172	true	0.10666780318341565	0.10116157091800258
172	lucky_guessed	0.18067084382706616	0.16157311342421823
173	believes	0.11520329927112602	0.1114284235223797
173	justified	0.10877383834726638	0.10385656267734583
173	knows	0.13854366540258092	0.12791491033398808
173	true	0.10527942599271337	0.10140920189682105
173	lucky_guessed	0.1464275177739919	0.1284029246010819
174	believes	0.08567127804911986	0.08187921829202982
174	justified	0.11351650712719119	0.11026965300437015
174	knows	0.13563202214152503	0.12735521850341838
174	true	0.1379376101404104	0.1335816123033856
174	lucky_guessed	0.1673705491851061	0.1451825332435779
175	believes	0.0856544605561254	0.08216577445758921
175	justified	0.09286057496802096	0.08830348464303116
175	knows	0.12251431065176567	0.11345131748358649
175	true	0.10059952361846068	0.09669609974163823
175	lucky_guessed	0.18953983266479935	0.1670481195023419
176	believes	0.10019333415674037	0.09799241829112865
176	justified	0.0835270870316666	0.08267564130380398
176	knows	0.08727496198945683	0.08371856235760756
176	true	0.08201301496012982	0.08195668844399193
176	lucky_guessed	0.20505154616731328	0.17908098786357973
177	believes	0.08921816299525263	0.08674832807384131
177	justified	0.0987157562817878	0.093801145929511
177	knows	0.10924966771345922	0.10065647598777695
177	true	0.10284933108311754	0.09816269426036577
177	lucky_guessed	0.21322720360610964	0.18619395219916396
178	believes	0.09566443948944961	0.09361862500402894
178	justified	0.10345546155625306	0.09924176163120715
178	knows	0.12757575494512188	0.11895017764565287
178	true	0.12081322128219611	0.11631175526133634
178	lucky_guessed	0.17130404369124613	0.14988479316918077
179	believes	0.11846164234416649	0.1106302783677495
179	justified	0.11483833730711018	0.1087784698198603
179	knows	0.12311238130899145	0.11308852304208532
179	true	0.10366713720039468	0.09864113019531046
179	lucky_guessed	0.14920070514776268	0.1336485896990107
180	believes	0.1165110294030849	0.10954165937632847
180	justified	0.07803493627738316	0.07551633773079339
180	knows	0.08643788011930173	0.08151842273470697
180	true	0.10455468455679791	0.10189621226360211
180	lucky_guessed	0.22341174534815017	0.1954077846779199
181	believes	0.10508114376153356	0.09654752789384369
181	justified	0.0963395428106373	0.09629869125297132
181	knows	0.10944244542048452	0.10572383182889039
181	true	0.1209457724352527	0.12134112712917365
181	lucky_guessed	0.1669059846910409	0.15034293928642858
182	believes	0.08741474811531687	0.08377531208515678
182	justified	0.08725542080805249	0.08321950240619945
182	knows	0.09645709963562188	0.08865258937539598
182	true	0.0876606758426139	0.08385678351369782
182	lucky_guessed	0.13482252420318236	0.11763682964270923
183	believes	0.09693518628805703	0.0976665620339666
183	justified	0.14335481946631257	0.13351616701473532
183	knows	0.14419977730130115	0.12865575031824503
183	true	0.12588498550628718	0.1179795721146213
183	lucky_guessed	0.16499295216111115	0.14801424323377926
184	believes	0.1023648818272134	0.0989950995002411
184	justified	0.10543091442033989	0.09918837467224462
184	knows	0.11321691768161353	0.10225833709187841
184	true	0.0934407137676246	0.08811249333332
184	lucky_guessed	0.22398992989917763	0.2033027743516129
185	believes	0.0895375721601075	0.08243080468553647
185	justified	0.09946837917244687	0.0943734720884855
185	knows	0.11675091056449659	0.10682084846904678
185	true	0.1023425418433577	0.09760672650154385
185	lucky_guessed	0.16500467269190303	0.15223365537739844
186	believes	0.1037156233514263	0.10351127807840635
186	justified	0.07859633486532096	0.07591074391930888
186	knows	0.10253101323386962	0.09578788217915842
186	true	0.08965215009259186	0.0868487799607837
186	lucky_guessed	0.16739243637295834	0.1505858863526763
187	believes	0.10726978818453976	0.10538333171841553
187	justified	0.11323253589042571	0.10507111503186392
187	knows	0.11311177253341777	0.10163154722081505
187	true	0.1357575254524185	0.12698069860091984
187	lucky_guessed	0.15478354718956203	0.13871116391679264
188	believes	0.07423366398680908	0.07087030437332247
188	justified	0.15302364181787426	0.144817679654292
188	knows	0.1700623342736239	0.15514934094645097
188	true	0.16244247310782686	0.15376397406876796
188	lucky_guessed	0.2429623759668006	0.21702759842766767
189	believes	0.09206100393477151	0.09744360016997917
189	justified	0.09498717687237795	0.09461974170834309
189	knows	0.11398591008574847	0.11006638051528726
189	true	0.09982728093391852	0.10055275225922311
189	lucky_guessed	0.20916442061584387	0.18069997882717054
190	believes	0.09055796094837065	0.09038451233155963
190	justified	0.07066947258894797	0.06609108463374183
190	knows	0.09996912751401629	0.09052710086680169
190	true	0.10673762465890478	0.1008603091513928
190	lucky_guessed	0.1484716135453457	0.13133996952947954
191	believes	0.10979584474913288	0.10486726710901119
191	justified	0.11636316735422443	0.11151913547793724
191	knows	0.13888620369016377	0.12924294894317867
191	true	0.13604917649653206	0.13129968350990562
191	lucky_guessed	0.14606230585772084	0.1292692231323186
192	believes	0.09212445042328198	0.08636934865707077
192	justified	0.08738579872434601	0.08274512063371019
192	knows	0.12563418575314117	0.11507359719790354
192	true	0.10748348948088758	0.10179180130354405
192	lucky_guessed	0.17689144896666006	0.1608305795503487
193	believes	0.08473654839856361	0.08271111034703985
193	justified	0.1143011546223075	0.10870106201687225
193	knows	0.11543844497206104	0.10658767937562144
193	true	0.1098492918375834	0.10488524383724554
193	lucky_guessed	0.18344158839043836	0.1613231428577413
194	believes	0.09654860047217734	0.09317798109568555
194	justified	0.1319980110167258	0.1278004410273898
194	knows	0.15077595205408095	0.14105388684173376
194	true	0.14108181613906542	0.13639455256540087
194	lucky_guessed	0.21785745338682486	0.20085909427330692
195	believes	0.10537594677161612	0.10317831698249155
195	justified	0.10217555080769317	0.09655921544017354
195	knows	0.10972823219583172	0.09998928439339368
195	true	0.0958546923174068	0.09087176482503193
195	lucky_guessed	0.14147520828994664	0.1288970289043756
196	believes	0.09477996799785637	0.08850332683493005
196	justified	0.07908127721106362	0.08077253490784389
196	knows	0.09240219792177481	0.09087218005623951
196	true	0.0793890699216963	0.08045114433592529
196	lucky_guessed	0.23080934446097764	0.22473084242125843
197	believes	0.11145275552252969	0.10438690276806185
197	justified	0.08733762980000198	0.08365384892599355
197	knows	0.11663397326190096	0.10773334879458632
197	true	0.10447074243218682	0.09990963297213994
197	lucky_guessed	0.18686852026616177	0.16371696906547856
198	believes	0.06876395503028007	0.06784374858931971
198	justified	0.10980843423911574	0.10204466850034345
198	knows	0.12770357354000322	0.11396782657001679
198	true	0.10055719165547287	0.09406294055396562
198	lucky_guessed	0.19273906474646432	0.16501659290485585
199	believes	0.08605693994500582	0.08573343001119446
199	justified	0.09642185155745145	0.0915749810372419
199	knows	0.113266451649643	0.1042539668365397
199	true	0.09797455820264372	0.09313699776011809
199	lucky_guessed	0.17691081234010397	0.15925588027084667
200	believes	0.08825339908354499	0.09003824065351862
200	justified	0.13952065726428883	0.13218448595277166
200	knows	0.15817914967345706	0.144764070901185
200	true	0.16660067867484302	0.15919071782471925
200	lucky_guessed	0.14159165881844088	0.1261504891184243
201	believes	0.09264984242033723	0.09218964209337173
201	justified	0.0770761872443469	0.07348857481666037
201	knows	0.08227997906128906	0.07595023332611138
201	true	0.07636779478300439	0.07296491597578474
201	lucky_guessed	0.16305677538295826	0.14215273547623866
202	believes	0.10267696849453486	0.09852792822604889
202	justified	0.08642445608969879	0.08431717335111921
202	knows	0.1093632105049196	0.10354991042185642
202	true	0.10203378828558296	0.09934541599897007
202	lucky_guessed	0.16977264663771968	0.14927915198017977
203	believes	0.09353759800915981	0.09250826900791093
203	justified	0.10299983309204919	0.09411264765170463
203	knows	0.12276331364311029	0.10894143464167742
203	true	0.10703966109794034	0.09898248442132224
203	lucky_guessed	0.14627896217781175	0.1330736606502999
204	believes	0.0739086427646649	0.07292806495918619
204	justified	0.1112561647230589	0.10294609178305787
204	knows	0.10961084459220263	0.09752707247660819
204	true	0.11818859432946971	0.10999225178012921
204	lucky_guessed	0.15314500609101536	0.14134357779451995
205	believes	0.10860447121989128	0.10300821425670528
205	justified	0.08733144709834298	0.0858725870698461
205	knows	0.10811437390142027	0.10278719998948208
205	true	0.09130840736287628	0.08958835756663151
205	lucky_guessed	0.13745299617105017	0.1249938749419066
206	believes	0.09930592270294833	0.09792677899029381
206	justified	0.08894833590945321	0.0855449684633348
206	knows	0.0903154912412874	0.08463864841075767
206	true	0.09039111818909279	0.08708196740207842
206	lucky_guessed	0.19809051476095485	0.17272290173003307
207	believes	0.1312035668429963	0.12611247388184094
207	justified	0.09772077679843252	0.09148751754322822
207	knows	0.1312462495247035	0.11910663616229991
207	true	0.12083204386608196	0.11370929550697022
207	lucky_guessed	0.1581762101799859	0.1422663439820334
208	believes	0.11353831326887825	0.10897832485604453
208	justified	0.08505025076481663	0.08214368270228319
208	knows	0.09902999632444556	0.09311122877495685
208	true	0.10124352328839194	0.09800923633042614
208	lucky_guessed	0.16988307819655218	0.15792216169842405
209	believes	0.110213235159096	0.10990114789230641
209	justified	0.1040253349321521	0.09903050124124864
209	knows	0.1204843539678095	0.11064191024871826
209	true	0.11712770522813835	0.11215745313726677
209	lucky_guessed	0.17775177975064707	0.15754230059702193
210	believes	0.11843170181748967	0.11259458662774322
210	justified	0.10250170476459115	0.09852619184035735
210	knows	0.1162349067364158	0.10782431874537339
210	true	0.11985276237953335	0.11521922830527995
210	lucky_guessed	0.21751386168347553	0.18844919762394527
211	believes	0.09615733377515442	0.09844835551070774
211	justified	0.11159107986092459	0.10594809600882207
211	knows	0.14379846291292353	0.13263324823791386
211	true	0.11603434311733622	0.11085139971798517
211	lucky_guessed	0.2709093550611943	0.23352036943596546
212	believes	0.09367177182845013	0.09095859361524024
212	justified	0.08878376236927388	0.08347018001926378
212	knows	0.09115674982536867	0.08284396281921269
212	true	0.11539461831779188	0.10854169461417801
212	lucky_guessed	0.21916718860572088	0.1840455360235443
213	believes	0.06707930712145925	0.06958642374316178
213	justified	0.08370781883954943	0.07908574990530388
213	knows	0.11533671173869	0.1053799855779284
213	true	0.10891749593690803	0.10345637851616074
213	lucky_guessed	0.20491574219307798	0.1853514074418523
214	believes	0.07607008664608728	0.07433272669343857
214	justified	0.12130234457125946	0.1138046195628543
214	knows	0.13927339030767594	0.1259864277346182
214	true	0.11853289454414934	0.11167511016201759
214	lucky_guessed	0.16047296257522622	0.146737427511029
215	believes	0.10333626029590552	0.09799582640575168
215	justified	0.1020766270048604	0.09590735654574953
215	knows	0.11355199544667484	0.10289971267133972
215	true	0.13674800420195976	0.12847394940983517
215	lucky_guessed	0.13700394825823886	0.12998952404332692
216	believes	0.09090744282592117	0.08928498104678434
216	justified	0.09443629618745163	0.08940890943585858
216	knows	0.10617006645909105	0.09764447307545755
216	true	0.09908089509800824	0.09432179837113454
216	lucky_guessed	0.15126499426820658	0.13432816461818023
217	believes	0.08702485274047378	0.08396866809091932
217	justified	0.09205630981523262	0.08858007913924507
217	knows	0.11130594121910345	0.1021681871036737
217	true	0.08711831378154554	0.08353753991809512
217	lucky_guessed	0.2115176649486282	0.1794262705422741
218	believes	0.09312355584431034	0.08868677879796749
218	justified	0.11225222726833092	0.10685287919670725
218	knows	0.1314792027525857	0.12112407457363408
218	true	0.12266145081769737	0.11695072194314164
218	lucky_guessed	0.17901008653922953	0.15812232191436162
219	believes	0.09163157058552565	0.0932922720300966
219	justified	0.10155036097683151	0.09756288155406595
219	knows	0.09053017647766735	0.08348615695737696
219	true	0.10308080129351507	0.09959459970621551
219	lucky_guessed	0.1866652449387768	0.1648427567789246
220	believes	0.09521337419658332	0.09294390023938448
220	justified	0.08381131822002809	0.07935187324144061
220	knows	0.11336402293169365	0.10403126289781527
220	true	0.10378831559147356	0.09870542618264946
220	lucky_guessed	0.17204624757528217	0.14846860647870577
221	believes	0.09262482462941865	0.09239270299903084
221	justified	0.0942188868505747	0.08917259832535787
221	knows	0.09929031381235764	0.0904286027461581
221	true	0.08083960011253137	0.07680348809580384
221	lucky_guessed	0.1696342203962225	0.15273809027439
222	believes	0.1099893777397451	0.11068897314462542
222	justified	0.13050308508811467	0.12356208120701194
222	knows	0.1491960865125668	0.1366791623682764
222	true	0.13373009404579644	0.12762010223740106
222	lucky_guessed	0.17253711024753057	0.15160449709861118
223	believes	0.11238842805497634	0.11058257674460013
223	justified	0.11342034537950287	0.10710790550489917
223	knows	0.11867880802827566	0.10769843446120943
223	true	0.1160776848752815	0.10923326783833662
223	lucky_guessed	0.1919494793094826	0.17192816891948512
224	believes	0.09003234516819983	0.08856652799539501
224	justified	0.10307047968556858	0.09746545801347786
224	knows	0.11651010170620332	0.10641196057022716
224	true	0.10445407239142403	0.09869551328424556
224	lucky_guessed	0.17425104412972958	0.15527417619072936
225	believes	0.08200299422691065	0.0798109977949774
225	justified	0.10076914600870351	0.09446719068967599
225	knows	0.12336688749389658	0.11071255497609989
225	true	0.12197139491549916	0.11437376747009405
225	lucky_guessed	0.19454462100866393	0.1751385978414679
226	believes	0.1142766512052507	0.10748940444709117
226	justified	0.07501185561426472	0.07485686133103038
226	knows	0.0962793070081743	0.09298535590627416
226	true	0.11101079036771236	0.11148587830148078
226	lucky_guessed	0.24085345870683864	0.2221006539410974
227	believes	0.10473598337176865	0.10083572987148914
227	justified	0.07416610845064828	0.07246063404579219
227	knows	0.0824545262036323	0.07838526047025654
227	true	0.07842464929390598	0.07673006617514179
227	lucky_guessed	0.1730629095272644	0.16063690383348847
228	believes	0.09414006354911546	0.08840154255132256
228	justified	0.1414798698593954	0.13593467306141302
228	knows	0.1703876894772858	0.1578376787839083
228	true	0.15108792259301762	0.14551225901013962
228	lucky_guessed	0.1427575085408103	0.12702368131056826
229	believes	0.11287792335977119	0.11250247954017084
229	justified	0.10626539077773241	0.10101102131350385
229	knows	0.1187633291988648	0.10932983641657029
229	true	0.10751873234380917	0.1032431841461127
229	lucky_guessed	0.18119930105097812	0.15951804589572938
230	believes	0.11699620804007142	0.11172066890002993
230	justified	0.09839839912009841	0.09257819205562243
230	knows	0.11323981395674634	0.10249765793331436
230	true	0.11528240143699224	0.10872441836241356
230	lucky_guessed	0.26031976187398076	0.23940065469247399
231	believes	0.100794630620189	0.1020136324830757
231	justified	0.07478516504895384	0.07130762682734801
231	knows	0.09560698928841148	0.08865170041522577
231	true	0.09272206743746668	0.0885953437527504
231	lucky_guessed	0.1863833738211401	0.16826706829746038
232	believes	0.08421039970834984	0.08094757209722847
232	justified	0.13657766783310837	0.12700440109644862
232	knows	0.16134878195364666	0.14430241705051583
232	true	0.13721310677420598	0.12793224970374528
232	lucky_guessed	0.1918716555569911	0.17302375948847923
233	believes	0.1271636012731002	0.12041644539179626
233	justified	0.09073516940820173	0.08844903833220008
233	knows	0.10400132179682338	0.0982004764511966
233	true	0.08390128759736333	0.08216999818681435
233	lucky_guessed	0.1778735884503389	0.15561797443007752
234	believes	0.0842231004695241	0.08050878117287846
234	justified	0.10876382399155683	0.10402855224889768
234	knows	0.11244098148210072	0.1041483531837391
234	true	0.09194103758948415	0.08826683244918998
234	lucky_guessed	0.14220563654117027	0.126725976611161
